Accomack,VA,8213,7655,183
Albemarle,VA,23297,29757,853
Albemarle,VA,23297,29757,853
Alexandria city,VA,20249,52199,963
Alleghany,VA,3595,3403,175
Alleghany,VA,3595,3403,175
Alleghany,VA,3595,3403,175
Amelia,VA,4331,2490,94
Amherst,VA,8876,5900,194
Appomattox,VA,5340,2453,142
Arlington,VA,34474,81269,1865
Augusta,VA,23624,9451,597
Augusta,VA,23624,9451,597
Augusta,VA,23624,9451,597
Bath,VA,1274,894,55
Bedford,VA,26679,10209,537
Bedford,VA,26679,10209,537
Bedford city,VA,1527,1225,53
Bland,VA,2144,735,69
Botetourt,VA,12479,5452,310
Bristol city,VA,4780,2492,115
Brunswick,VA,2968,4994,75
Buchanan,VA,6436,3094,116
Buckingham,VA,3569,3750,138
Buena Vista city,VA,1564,919,43
Campbell,VA,17695,7595,406
Caroline,VA,6151,7276,225
Carroll,VA,8736,3685,497
Charles City,VA,1396,2772,64
Charlotte,VA,3311,2503,84
Charlottesville city,VA,4844,16510,443
Chesapeake city,VA,53900,55052,1473
Chesterfield,VA,90934,77694,2360
Clarke,VA,4296,3239,227
Colonial Heights city,VA,5941,2544,139
Covington city,VA,975,1319,36
Craig,VA,1757,830,80
Culpeper,VA,11580,8285,346
Cumberland,VA,2538,2422,88
Danville city,VA,7763,12218,223
Dickenson,VA,4274,2473,157
Dinwiddie,VA,6875,6550,164
Emporia city,VA,886,1793,17
Essex,VA,2602,3016,57
Fairfax,VA,206773,315273,7241
Fairfax,VA,206773,315273,7241
Fairfax city,VA,4775,6651,203
Falls Church city,VA,2147,5015,114
Fauquier,VA,21034,13965,556
Floyd,VA,4673,2732,239
Fluvanna,VA,6678,5893,178
Franklin,VA,16718,9090,899
Franklin city,VA,1496,2833,31
Frederick,VA,22858,12690,846
Frederick,VA,22858,12690,846
Fredericksburg city,VA,4060,7131,246
Galax city,VA,1332,900,45
Giles,VA,4660,2730,168
Gloucester,VA,12137,6764,382
Goochland,VA,8448,4676,191
Grayson,VA,4801,2068,252
Greene,VA,5569,3290,164
Greensville,VA,1766,3135,25
Greensville,VA,1766,3135,25
Halifax,VA,8694,7766,232
Halifax,VA,8694,7766,232
Hampton city,VA,18640,46966,884
Hanover,VA,39940,18294,824
Harrisonburg city,VA,6565,8654,374
Henrico,VA,70449,89594,2198
Henry,VA,13984,10317,662
Henry,VA,13984,10317,662
Highland,VA,924,459,30
Hopewell city,VA,3739,5179,113
Isle of Wight,VA,11802,8761,264
James City,VA,22843,17879,518
King George,VA,6604,4477,244
King William,VA,5466,3344,113
King and Queen,VA,1865,1745,45
Lancaster,VA,3753,3149,59
Lee,VA,6847,2583,168
Lexington city,VA,1146,1486,55
Loudoun,VA,75292,82479,2289
Louisa,VA,9215,6953,284
Lunenburg,VA,2969,2684,81
Lynchburg city,VA,19806,15948,694
Madison,VA,3869,2639,106
Manassas Park city,VA,1699,2879,78
Manassas city,VA,6463,8478,259
Martinsville city,VA,2312,3855,117
Mathews,VA,3488,1807,79
Mecklenburg,VA,7973,6921,183
Middlesex,VA,3619,2370,91
Montgomery,VA,20006,19903,1100
Nelson,VA,3947,4171,132
New Kent,VA,7246,3555,152
Newport News city,VA,27230,51100,1114
Norfolk city,VA,23147,62687,1209
Northampton,VA,2676,3741,74
Northumberland,VA,4310,3191,57
Norton city,VA,895,566,31
Nottoway,VA,3409,3344,93
Orange,VA,9244,6870,240
Page,VA,6344,3724,160
Patrick,VA,5622,2417,220
Petersburg city,VA,1527,14283,98
Pittsylvania,VA,19263,10858,560
Poquoson city,VA,5312,1679,115
Portsmouth city,VA,12858,32501,563
Powhatan,VA,11200,4088,237
Prince Edward,VA,3952,5132,155
Prince George,VA,8879,6991,176
Prince William,VA,74458,103331,2406
Prince William,VA,74458,103331,2406
Pulaski,VA,8920,5292,468
Radford city,VA,2520,2732,147
Rappahannock,VA,2311,1980,66
Richmond,VA,2160,1574,36
Richmond city,VA,20050,75921,1598
Roanoke,VA,31624,18711,882
Roanoke,VA,31624,18711,882
Roanoke city,VA,14991,24134,1030
Rockbridge,VA,5898,4088,191
Rockbridge,VA,5898,4088,191
Rockbridge,VA,5898,4088,191
Rockingham,VA,24186,10065,615
Rockingham,VA,24186,10065,615
Russell,VA,8180,3718,190
Salem city,VA,7299,4760,259
Scott,VA,7439,2395,158
Shenandoah,VA,12538,6469,366
Smyth,VA,8379,4171,227
Southampton,VA,4733,4437,94
Spotsylvania,VA,31844,25165,965
Stafford,VA,32480,27182,921
Staunton city,VA,5272,5728,210
Suffolk city,VA,17820,24267,479
Surry,VA,1671,2576,61
Sussex,VA,2021,3358,61
Tazewell,VA,13843,3661,228
Virginia Beach city,VA,99291,94299,3051
Warren,VA,9869,6452,377
Washington,VA,18141,7076,415
Waynesboro city,VA,4790,3840,161
Westmoreland,VA,3731,4295,94
Williamsburg city,VA,2682,4903,163
Winchester city,VA,4946,5094,256
Wise,VA,11076,3760,182
Wise,VA,11076,3760,182
Wythe,VA,8324,3783,251
York,VA,20204,13183,566
