Adair,IA,2060,1924,69
Adams,IA,1046,1118,42
Allamakee,IA,2965,3971,126
Appanoose,IA,3086,2970,123
Audubon,IA,1634,1739,63
Benton,IA,6447,7058,212
Black Hawk,IA,24662,39184,941
Boone,IA,6293,7356,282
Bremer,IA,5741,6940,191
Buchanan,IA,4139,6050,153
Buena Vista,IA,4223,4075,122
Butler,IA,3700,3364,102
Calhoun,IA,2741,2341,113
Carroll,IA,4922,5302,171
Cass,IA,4006,3211,135
Cedar,IA,4289,5221,155
Cerro Gordo,IA,9375,14405,363
Cherokee,IA,3372,2890,106
Chickasaw,IA,2557,3923,106
Clarke,IA,2118,2218,109
Clay,IA,4355,3925,122
Clayton,IA,3651,5195,144
Clinton,IA,9324,15018,380
Crawford,IA,3345,3715,131
Dallas,IA,16954,15149,540
Davis,IA,2029,1680,109
Decatur,IA,2020,1986,100
Delaware,IA,4113,4649,141
Des Moines,IA,7721,12462,391
Dickinson,IA,5162,4625,120
Dubuque,IA,18651,28611,701
Emmet,IA,2373,2570,72
Fayette,IA,4205,5908,149
Floyd,IA,3051,4822,220
Franklin,IA,2501,2575,73
Fremont,IA,1989,1848,59
Greene,IA,2349,2371,84
Grundy,IA,3945,2790,94
Guthrie,IA,3074,2625,150
Hamilton,IA,3913,4018,150
Hancock,IA,3016,2805,109
Hardin,IA,4315,4393,153
Harrison,IA,3909,3555,119
Henry,IA,4822,4349,209
Howard,IA,1722,2941,66
Humboldt,IA,2895,2160,68
Ida,IA,2036,1454,57
Iowa,IA,4188,4202,158
Jackson,IA,3673,6102,182
Jasper,IA,8794,10250,378
Jefferson,IA,3324,5070,238
Johnson,IA,20732,51027,1230
Jones,IA,4405,5446,157
Keokuk,IA,2712,2518,132
Kossuth,IA,4329,4625,146
Lee,IA,7062,9821,347
Linn,IA,43626,68037,1706
Louisa,IA,2314,2523,84
Lucas,IA,2330,2029,117
Lyon,IA,4471,1675,74
Madison,IA,4579,3733,169
Mahaska,IA,6271,4464,199
Marion,IA,9256,7421,355
Marshall,IA,8278,10023,362
Mills,IA,4183,2976,124
Mitchell,IA,2469,3179,118
Monona,IA,2411,2295,91
Monroe,IA,2000,1798,76
Montgomery,IA,2887,2326,76
Muscatine,IA,7929,10920,271
O'Brien,IA,4894,2338,101
Osceola,IA,2027,1037,65
Page,IA,4351,2900,108
Palo Alto,IA,2294,2428,86
Plymouth,IA,7765,4629,121
Pocahontas,IA,2138,1800,74
Polk,IA,89668,120984,3757
Pottawattamie,IA,21237,20436,651
Poweshiek,IA,4340,5519,174
Ringgold,IA,1401,1236,52
Sac,IA,2705,2256,92
Scott,IA,36365,48927,1086
Shelby,IA,3488,2863,104
Sioux,IA,13490,3030,145
Story,IA,18995,26548,1038
Tama,IA,3820,4899,133
Taylor,IA,1607,1347,72
Union,IA,2781,3000,133
Van Buren,IA,1986,1546,80
Wapello,IA,6663,8820,457
Warren,IA,12144,12299,446
Washington,IA,5247,5170,212
Wayne,IA,1565,1357,59
Webster,IA,8337,9917,302
Winnebago,IA,2730,3254,101
Winneshiek,IA,4273,6829,182
Woodbury,IA,22219,21983,613
Worth,IA,1612,2567,80
Wright,IA,3198,3102,95
