Adams,OH,6113,3534,82
Allen,OH,33506,12176,229
Ashland,OH,14339,4786,147
Ashtabula,OH,21669,19344,384
Athens,OH,11548,10201,209
Auglaize,OH,14766,4102,132
Belmont,OH,15170,19458,228
Brown,OH,8221,4067,116
Butler,OH,76216,27700,598
Carroll,OH,6703,3771,110
Champaign,OH,9935,3544,121
Clark,OH,35831,21154,759
Clermont,OH,35316,11713,290
Clinton,OH,9603,3332,83
Columbiana,OH,24552,20155,403
Coshocton,OH,9842,4392,89
Crawford,OH,14682,4932,206
Cuyahoga,OH,284094,362626,4913
Darke,OH,16379,5904,211
Defiance,OH,10951,5004,175
Delaware,OH,19050,5773,166
Erie,OH,19174,13508,472
Fairfield,OH,30843,9817,373
Fayette,OH,6838,2126,57
Franklin,OH,250360,131530,8584
Fulton,OH,11412,4217,101
Gallia,OH,8194,4251,109
Geauga,OH,22369,9954,431
Greene,OH,34267,17129,316
Guernsey,OH,10252,4967,125
Hamilton,OH,246288,140350,2177
Hancock,OH,22169,5758,370
Hardin,OH,8722,3813,85
Harrison,OH,4276,3370,66
Henry,OH,9317,2779,77
Highland,OH,9000,3784,91
Hocking,OH,6071,3280,112
Holmes,OH,5146,1737,61
Huron,OH,14388,6609,174
Jackson,OH,7411,4369,128
Jefferson,OH,17105,22832,340
Knox,OH,14062,5730,109
Lake,OH,54587,36711,1027
Lawrence,OH,14793,11431,213
Licking,OH,37560,13995,421
Logan,OH,12230,3645,104
Lorain,OH,57379,52970,2672
Lucas,OH,100285,97293,1976
Madison,OH,8979,2928,80
Mahoning,OH,53424,76514,1500
Marion,OH,17392,8827,224
Medina,OH,30690,15897,357
Meigs,OH,6307,3549,73
Mercer,OH,11542,4422,180
Miami,OH,26300,9695,320
Monroe,OH,3302,3611,65
Montgomery,OH,137053,94016,1333
Morgan,OH,3994,1868,41
Morrow,OH,8116,2839,87
Muskingum,OH,21821,10037,243
Noble,OH,3853,1777,61
Ottawa,OH,10920,7053,102
Paulding,OH,5545,2811,83
Perry,OH,7548,3961,88
Pickaway,OH,11942,4110,108
Pike,OH,6318,4895,89
Portage,OH,29536,21719,432
Preble,OH,11065,4198,140
Putnam,OH,11936,3194,121
Richland,OH,35299,16141,396
Ross,OH,17015,8020,513
Sandusky,OH,17214,8564,242
Scioto,OH,18818,14120,281
Seneca,OH,16520,7905,217
Shelby,OH,13509,4315,159
Stark,OH,98434,65157,1325
Summit,OH,115637,109569,1574
Trumbull,OH,45623,56902,734
Tuscarawas,OH,19366,13149,239
Union,OH,9336,2579,86
Van Wert,OH,9570,3338,80
Vinton,OH,3041,1990,54
Warren,OH,29848,9031,191
Washington,OH,16529,7920,544
Wayne,OH,24475,11323,305
Williams,OH,10804,3624,150
Wood,OH,29750,15907,297
Wyandot,OH,7204,2342,84
