Alcona,MI,2328,2038,37
Alger,MI,1722,2379,60
Allegan,MI,19330,9794,347
Alpena,MI,6380,6310,176
Antrim,MI,4369,3032,117
Arenac,MI,2687,2695,41
Baraga,MI,1788,1778,48
Barry,MI,11178,6967,243
Bay,MI,23174,25958,557
Benzie,MI,3085,1891,62
Berrien,MI,40835,25163,800
Branch,MI,8251,6301,250
Calhoun,MI,30390,25229,901
Cass,MI,9893,7843,203
Charlevoix,MI,5145,3953,160
Charlevoix,MI,5145,3953,160
Cheboygan,MI,4894,3880,104
Chippewa,MI,7025,6022,128
Clare,MI,4879,4153,94
Clinton,MI,13475,7549,329
Crawford,MI,2359,1889,55
Delta,MI,7809,9027,197
Dickinson,MI,5922,6134,121
Eaton,MI,22120,12083,547
Emmet,MI,5910,4013,181
Genesee,MI,80004,88967,2467
Gladwin,MI,3794,3719,54
Gogebic,MI,3953,6341,98
Grand Traverse,MI,13505,7263,382
Gratiot,MI,9526,5429,163
Hillsdale,MI,9307,5427,221
Houghton,MI,8049,7352,199
Huron,MI,9297,5721,158
Ingham,MI,66729,47890,4708
Ionia,MI,11737,6820,234
Iosco,MI,5500,4875,123
Iron,MI,3224,4401,93
Isabella,MI,10577,7281,487
Jackson,MI,32873,24726,858
Kalamazoo,MI,51462,33411,2212
Kalkaska,MI,2280,1957,54
Kent,MI,126805,59000,2828
Keweenaw,MI,606,658,7
Keweenaw,MI,606,658,7
Lake,MI,1598,2179,31
Lapeer,MI,12349,9503,363
Leelanau,MI,4240,2437,126
Leelanau,MI,4240,2437,126
Leelanau,MI,4240,2437,126
Lenawee,MI,18397,14610,428
Livingston,MI,19437,12415,634
Luce,MI,1379,1099,17
Mackinac,MI,3107,2452,68
Macomb,MI,132499,121176,4928
Manistee,MI,5532,4479,123
Marquette,MI,12984,12837,494
Mason,MI,6812,4541,163
Mecosta,MI,7287,4725,209
Menominee,MI,5633,5596,128
Midland,MI,17631,11959,511
Missaukee,MI,2943,1688,50
Monroe,MI,20676,23290,631
Montcalm,MI,10439,6684,171
Montmorency,MI,1882,1684,51
Muskegon,MI,35548,27013,846
Newaygo,MI,8258,5622,170
Oakland,MI,244271,164266,7668
Oceana,MI,5236,3427,135
Ogemaw,MI,3212,3545,67
Ontonagon,MI,2462,3104,41
Osceola,MI,4467,2603,108
Oscoda,MI,1541,1108,28
Otsego,MI,3155,2724,73
Ottawa,MI,49196,16381,793
Presque Isle,MI,3545,3334,69
Roscommon,MI,4608,3691,102
Saginaw,MI,46765,36280,1026
Sanilac,MI,10597,6042,217
Schoolcraft,MI,1933,2158,63
Shiawassee,MI,15113,12202,406
St. Clair,MI,26311,22734,844
St. Joseph,MI,11784,7306,205
Tuscola,MI,12059,7932,153
Van Buren,MI,13615,10366,321
Washtenaw,MI,56807,50917,3965
Wayne,MI,348588,548767,15635
Wexford,MI,5670,4519,128
