Barbour,WV,3411,2503,89
Berkeley,WV,13619,8797,414
Boone,WV,3353,5656,84
Braxton,WV,2529,2719,47
Brooke,WV,4195,4678,228
Cabell,WV,16440,14896,605
Calhoun,WV,1425,1112,63
Clay,WV,1887,1617,50
Doddridge,WV,1955,773,68
Fayette,WV,5897,8371,239
Gilmer,WV,1560,1092,66
Grant,WV,3571,891,39
Greenbrier,WV,6866,5627,235
Hampshire,WV,3879,2069,97
Hancock,WV,6458,6249,329
Hardy,WV,2816,1621,44
Harrison,WV,12948,13009,427
Jackson,WV,6341,4937,166
Jefferson,WV,7045,6860,359
Kanawha,WV,36809,38524,948
Lewis,WV,3606,2355,114
Lincoln,WV,3389,3939,84
Logan,WV,5334,8927,88
Marion,WV,9972,12315,418
Marshall,WV,6859,6000,316
Mason,WV,5972,4963,195
McDowell,WV,2348,4845,67
Mercer,WV,10206,8347,227
Mineral,WV,6180,3341,186
Mingo,WV,3866,6049,74
Monongalia,WV,13595,12603,942
Monroe,WV,2940,2094,78
Morgan,WV,3639,1939,148
Nicholas,WV,4359,4059,111
Ohio,WV,9607,7653,390
Pendleton,WV,1996,1172,37
Pleasants,WV,1884,1267,26
Pocahontas,WV,1970,1392,69
Preston,WV,6607,3515,209
Putnam,WV,12173,7891,251
Raleigh,WV,12587,11047,299
Randolph,WV,5248,4028,199
Ritchie,WV,2717,1024,47
Roane,WV,3172,2332,95
Summers,WV,2304,2299,81
Taylor,WV,3124,2473,82
Tucker,WV,1935,1319,50
Tyler,WV,2582,1214,80
Upshur,WV,5165,2770,130
Wayne,WV,7993,7940,182
Webster,WV,1484,1764,35
Wetzel,WV,3239,2849,104
Wirt,WV,1518,818,21
Wood,WV,20428,12664,582
Wyoming,WV,3473,4289,66
