Adams,IN,8137,3811,49
Allen,IN,74638,39238,1059
Bartholomew,IN,17364,8804,123
Benton,IN,2698,1349,22
Blackford,IN,3336,2253,19
Boone,IN,11608,4168,30
Brown,IN,3348,2115,38
Carroll,IN,4981,2952,31
Cass,IN,10970,5784,97
Clark,IN,16544,14528,120
Clay,IN,5852,3724,53
Clinton,IN,8570,4412,39
Crawford,IN,2532,2036,28
Daviess,IN,6768,3483,43
DeKalb,IN,9018,4657,41
Dearborn,IN,8195,5066,48
Decatur,IN,6245,2979,48
Delaware,IN,27348,20548,216
Dubois,IN,9995,5954,99
Elkhart,IN,33793,14236,171
Fayette,IN,5949,4118,41
Floyd,IN,14291,11024,78
Fountain,IN,5113,3279,49
Franklin,IN,4777,2472,22
Fulton,IN,5234,2788,29
Gibson,IN,7610,7031,43
Grant,IN,18441,10799,131
Greene,IN,7689,5979,78
Hamilton,IN,36654,8853,108
Hancock,IN,13374,5355,51
Harrison,IN,6702,4933,26
Hendricks,IN,22090,7643,70
Henry,IN,11280,7779,57
Howard,IN,19971,11518,131
Huntington,IN,11675,3873,46
Jackson,IN,9470,5550,68
Jasper,IN,6009,3237,46
Jay,IN,5363,3212,45
Jefferson,IN,6949,5221,98
Jennings,IN,5636,3667,45
Johnson,IN,24654,9001,123
Knox,IN,9813,7006,62
Kosciusko,IN,17761,5321,81
LaPorte,IN,20537,17585,163
LaGrange,IN,4495,2029,22
Lake,IN,79929,105026,780
Lawrence,IN,10742,5787,70
Madison,IN,32596,24443,202
Marion,IN,184519,128627,1949
Marshall,IN,10490,5488,60
Martin,IN,3066,2132,21
Miami,IN,8533,4613,90
Monroe,IN,20756,15855,427
Montgomery,IN,10793,3623,56
Morgan,IN,14284,5375,77
Newton,IN,3274,1744,17
Noble,IN,7889,4143,57
Ohio,IN,1412,1113,6
Orange,IN,5245,2739,31
Owen,IN,3837,2484,42
Parke,IN,4458,2563,32
Perry,IN,4720,4804,56
Pike,IN,3294,3037,40
Porter,IN,29790,19390,165
Posey,IN,5987,4468,35
Pulaski,IN,3677,2213,27
Putnam,IN,7119,3850,52
Randolph,IN,6856,3990,62
Ripley,IN,6414,3605,32
Rush,IN,5112,2451,20
Scott,IN,3455,3378,21
Shelby,IN,10176,5382,63
Spencer,IN,4964,4061,30
St. Joseph,IN,49481,48056,327
Starke,IN,4458,4104,44
Steuben,IN,6855,3114,31
Sullivan,IN,4246,4320,31
Switzerland,IN,1572,1479,8
Tippecanoe,IN,27897,16256,211
Tipton,IN,5148,2485,33
Union,IN,1814,946,10
Vanderburgh,IN,38928,31270,255
Vermillion,IN,3674,4044,54
Vigo,IN,21929,19192,172
Wabash,IN,9153,4168,63
Warren,IN,2243,1542,14
Warrick,IN,10504,7999,61
Washington,IN,4998,3370,48
Wayne,IN,16388,10209,105
Wells,IN,7712,3437,39
White,IN,6220,3256,37
Whitley,IN,7679,3642,65
