Adams,CO,65912,69122,1643
Alamosa,CO,3179,3017,83
Arapahoe,CO,119475,110262,2628
Arapahoe,CO,119475,110262,2628
Archuleta,CO,3601,2141,97
Baca,CO,1680,483,23
Bent,CO,1338,785,32
Boulder,CO,63593,116499,2402
Chaffee,CO,4875,3766,129
Cheyenne,CO,923,198,13
Clear Creek,CO,2522,2989,102
Conejos,CO,1864,1894,45
Costilla,CO,566,1170,24
Crowley,CO,1006,478,9
Custer,CO,1657,739,32
Delta,CO,9722,4224,213
Denver,CO,69903,166135,2788
Denver,CO,69903,166135,2788
Dolores,CO,785,333,29
Douglas,CO,80651,39661,889
Eagle,CO,8533,9744,234
El Paso,CO,161361,77648,2779
Elbert,CO,8389,2834,141
Fremont,CO,12313,5933,280
Garfield,CO,11123,9228,296
Gilpin,CO,1329,1807,60
Grand,CO,4260,3243,106
Gunnison,CO,3479,4782,159
Hinsdale,CO,355,236,11
Huerfano,CO,1701,1656,39
Jackson,CO,710,210,14
Jefferson,CO,140644,126558,4366
Kiowa,CO,712,172,8
Kit Carson,CO,2721,729,52
La Plata,CO,11704,13409,400
Lake,CO,1261,1623,65
Larimer,CO,75884,68266,2286
Las Animas,CO,3196,3300,96
Lincoln,CO,1819,503,15
Logan,CO,6168,2491,107
Mesa,CO,41539,19564,782
Mineral,CO,383,227,9
Moffat,CO,4247,1355,123
Montezuma,CO,6988,3867,160
Montrose,CO,11218,4776,225
Morgan,CO,6787,3039,110
Otero,CO,4947,3164,69
Ouray,CO,1402,1278,41
Park,CO,4781,3445,131
Phillips,CO,1717,582,26
Pitkin,CO,2784,6335,137
Prowers,CO,3392,1308,45
Pueblo,CO,31117,35369,701
Rio Blanco,CO,2403,566,34
Rio Grande,CO,3448,2006,72
Routt,CO,5199,6392,171
Saguache,CO,1163,1594,46
San Juan,CO,216,253,17
San Miguel,CO,1079,2876,64
Sedgwick,CO,971,374,15
Summit,CO,5370,8144,221
Teller,CO,8094,3556,192
Washington,CO,2050,455,25
Weld,CO,55591,31868,1194
Yuma,CO,3456,1064,39
