Adams,PA,15338,10774,3186
Allegheny,PA,204067,284480,42309
Armstrong,PA,11052,11130,3452
Beaver,PA,26048,39578,8276
Bedford,PA,10064,5954,2041
Berks,PA,56289,49887,13788
Blair,PA,21282,15036,4014
Bradford,PA,10393,7736,2712
Bucks,PA,94899,103313,24544
Butler,PA,32038,21990,6145
Cambria,PA,20341,30391,7837
Cameron,PA,1113,822,283
Carbon,PA,7193,9457,2992
Centre,PA,20935,21145,4173
Chester,PA,77029,64783,14067
Clarion,PA,6916,5954,2064
Clearfield,PA,12987,11991,3758
Clinton,PA,4293,5658,1424
Columbia,PA,8234,8379,3654
Crawford,PA,14659,12943,3519
Cumberland,PA,43943,28749,5669
Dauphin,PA,44417,40936,6967
Delaware,PA,92628,115946,21883
Elk,PA,4889,5749,2293
Erie,PA,39884,57508,10386
Fayette,PA,14019,26359,5722
Forest,PA,902,964,325
Franklin,PA,25392,14980,4127
Fulton,PA,2665,1620,554
Greene,PA,4002,7620,2052
Huntingdon,PA,7324,5285,1813
Indiana,PA,12874,13868,3674
Jefferson,PA,8156,5846,2322
Juniata,PA,4128,2896,911
Lackawanna,PA,26930,46377,8189
Lancaster,PA,92875,49120,11601
Lawrence,PA,13088,18993,4002
Lebanon,PA,21885,14187,4235
Lehigh,PA,45103,48568,10947
Luzerne,PA,43577,60174,12424
Lycoming,PA,21535,13516,3855
McKean,PA,6838,5509,2350
Mercer,PA,17213,23003,5108
Mifflin,PA,6888,5327,1392
Monroe,PA,17326,16547,4650
Montgomery,PA,121047,143664,24392
Montour,PA,2785,2183,784
Northampton,PA,35726,43959,9848
Northumberland,PA,13551,13418,5173
Perry,PA,8156,4611,1609
Philadelphia,PA,85345,412988,29329
Pike,PA,6697,5509,1873
Potter,PA,3714,2146,925
Schuylkill,PA,22920,24860,8471
Snyder,PA,6742,3405,1451
Somerset,PA,14735,12719,3968
Sullivan,PA,1352,1071,418
Susquehanna,PA,7354,5912,2266
Tioga,PA,7382,4961,1993
Union,PA,6570,3658,1431
Venango,PA,8398,8205,2777
Warren,PA,7056,7291,2504
Washington,PA,27777,40952,8661
Wayne,PA,8077,5928,2126
Westmoreland,PA,62058,63686,16230
Wyoming,PA,4888,4049,1414
York,PA,65188,49596,11652
