Allen,KS,3552,2189,114
Anderson,KS,2362,1175,89
Atchison,KS,3791,3241,159
Barber,KS,1833,598,31
Barton,KS,7802,3027,228
Bourbon,KS,4240,2394,147
Brown,KS,2985,1317,74
Butler,KS,18155,9159,559
Chase,KS,976,383,25
Chautauqua,KS,1418,401,33
Cherokee,KS,5886,3594,185
Cheyenne,KS,1148,323,27
Clark,KS,897,245,17
Clay,KS,2998,1009,47
Cloud,KS,3121,1233,97
Coffey,KS,3054,1121,57
Comanche,KS,765,194,15
Cowley,KS,8492,5012,283
Crawford,KS,7735,7957,383
Decatur,KS,1189,343,16
Dickinson,KS,6081,2422,164
Doniphan,KS,2372,1115,77
Douglas,KS,17929,34398,1314
Edwards,KS,995,333,29
Elk,KS,1042,363,29
Ellis,KS,8207,4010,230
Ellsworth,KS,2021,851,66
Finney,KS,6926,3275,153
Ford,KS,5730,2991,143
Franklin,KS,7079,4433,279
Geary,KS,4492,3491,111
Gove,KS,1136,261,21
Graham,KS,1060,325,38
Grant,KS,1995,635,31
Gray,KS,1643,436,40
Greeley,KS,591,151,3
Greenwood,KS,1619,622,38
Hamilton,KS,844,233,19
Harper,KS,1999,736,61
Harvey,KS,9006,6318,367
Haskell,KS,1277,278,15
Hodgeman,KS,865,211,20
Jackson,KS,3811,2308,134
Jefferson,KS,5220,3542,188
Jewell,KS,1231,313,40
Johnson,KS,152627,127091,4493
Kearny,KS,1159,309,14
Kingman,KS,2603,963,98
Kiowa,KS,912,200,23
Labette,KS,5001,3839,191
Lane,KS,814,193,20
Leavenworth,KS,16791,13255,545
Lincoln,KS,1204,347,35
Linn,KS,3086,1425,106
Logan,KS,1187,225,28
Lyon,KS,6698,5924,289
Marion,KS,4159,1801,99
Marshall,KS,3157,1784,95
McPherson,KS,8937,4218,231
Meade,KS,1540,357,34
Miami,KS,9382,5742,253
Mitchell,KS,2440,701,62
Montgomery,KS,9309,4338,260
Morris,KS,1875,907,59
Morton,KS,1153,229,20
Nemaha,KS,3817,1432,110
Neosho,KS,4473,2563,156
Ness,KS,1207,289,29
Norton,KS,1878,497,40
Osage,KS,4820,2534,190
Osborne,KS,1490,403,37
Ottawa,KS,2323,704,59
Pawnee,KS,1946,882,51
Phillips,KS,2105,525,37
Pottawatomie,KS,6929,2599,349
Pratt,KS,2822,1294,74
Rawlins,KS,1247,273,29
Reno,KS,16112,9916,574
Republic,KS,1978,640,53
Rice,KS,2780,1163,78
Riley,KS,12111,10495,494
Rooks,KS,2068,468,52
Rush,KS,1225,504,52
Russell,KS,2509,736,48
Saline,KS,14165,8186,437
Scott,KS,1823,321,35
Sedgwick,KS,106849,82337,4544
Seward,KS,3791,1493,52
Shawnee,KS,41476,41235,1839
Sheridan,KS,1108,254,14
Sherman,KS,1959,688,57
Smith,KS,1719,446,45
Stafford,KS,1495,542,37
Stanton,KS,628,188,11
Stevens,KS,1815,283,29
Sumner,KS,6737,3353,247
Thomas,KS,2837,787,49
Trego,KS,1225,420,26
Wabaunsee,KS,2395,1036,90
Wallace,KS,690,96,18
Washington,KS,2248,659,73
Wichita,KS,840,163,16
Wilson,KS,2850,1170,101
Woodson,KS,1055,512,32
Wyandotte,KS,16506,39865,1038
