Albany,WY,4422,4079,578
Big Horn,WY,2771,1201,353
Campbell,WY,1694,558,289
Carbon,WY,2532,2725,399
Converse,WY,1658,492,232
Crook,WY,1240,318,175
Fremont,WY,5417,3093,888
Goshen,WY,2719,1529,468
Hot Springs,WY,1273,705,166
Johnson,WY,1737,398,217
Laramie,WY,9824,9519,1649
Lincoln,WY,2030,1246,285
Natrona,WY,10679,5900,2095
Niobrara,WY,1136,250,104
Park,WY,4677,1852,605
Platte,WY,1613,1035,319
Sheridan,WY,5163,2659,612
Sublette,WY,1152,310,226
Sweetwater,WY,2726,4086,637
Teton,WY,1419,461,169
Uinta,WY,1510,1199,175
Washakie,WY,2038,948,198
Weston,WY,1497,610,266
