Abbeville,SC,3266,1349,122
Aiken,SC,21117,5745,545
Allendale,SC,1741,1386,19
Anderson,SC,17514,5241,537
Bamberg,SC,2537,1680,36
Barnwell,SC,3955,1560,0
Beaufort,SC,5929,3237,81
Berkeley,SC,9345,4497,177
Calhoun,SC,1867,1148,50
Charleston,SC,39863,16855,1229
Cherokee,SC,7570,2107,123
Chester,SC,4724,2352,60
Chesterfield,SC,5230,2938,61
Clarendon,SC,3958,3276,50
Colleton,SC,5723,2376,134
Darlington,SC,11756,4414,149
Dillon,SC,4364,1604,66
Dorchester,SC,8095,3606,185
Edgefield,SC,2812,1326,80
Fairfield,SC,2608,2492,46
Florence,SC,18106,9455,165
Georgetown,SC,6114,4446,116
Greenville,SC,46360,10143,1726
Greenwood,SC,9370,3400,205
Hampton,SC,2891,2086,46
Horry,SC,15324,4437,183
Jasper,SC,1650,1203,31
Kershaw,SC,8035,2531,178
Lancaster,SC,9016,2461,103
Laurens,SC,8141,2650,142
Lee,SC,3076,1996,28
Lexington,SC,25327,4069,490
Marion,SC,4719,2545,34
Marlboro,SC,3838,1999,15
McCormick,SC,1302,844,16
Newberry,SC,7325,2035,161
Oconee,SC,6824,1740,164
Orangeburg,SC,11711,7652,382
Pickens,SC,11776,2255,265
Richland,SC,39746,21462,787
Saluda,SC,3095,1022,74
Spartanburg,SC,31308,9586,662
Sumter,SC,10892,5801,107
Union,SC,8337,2676,52
Williamsburg,SC,5729,5213,73
York,SC,14441,6374,211
