Arkansas,AR,3897,2455,142
Ashley,AR,4867,2859,195
Baxter,AR,13688,5172,479
Benton,AR,54646,22636,1975
Boone,AR,11159,3772,460
Bradley,AR,2134,1449,69
Calhoun,AR,1458,660,56
Carroll,AR,6125,3696,362
Chicot,AR,1670,2649,42
Clark,AR,4343,3811,255
Clay,AR,3225,1738,147
Cleburne,AR,8693,2620,334
Cleveland,AR,2313,845,108
Columbia,AR,5790,3557,108
Conway,AR,4514,3005,211
Craighead,AR,20350,10527,823
Crawford,AR,15145,4881,565
Crittenden,AR,6998,9487,231
Cross,AR,4269,2279,133
Dallas,AR,1665,1337,82
Desha,AR,1896,2443,81
Drew,AR,3887,2630,116
Faulkner,AR,26722,13621,1117
Franklin,AR,4631,1726,183
Fulton,AR,2949,1452,121
Garland,AR,26014,13804,910
Grant,AR,4829,1468,182
Greene,AR,9071,4000,690
Hempstead,AR,4284,2468,169
Hot Spring,AR,7097,3830,333
Howard,AR,2892,1471,99
Independence,AR,8728,3281,388
Izard,AR,3575,1524,179
Jackson,AR,3072,2095,180
Jefferson,AR,9520,17470,393
Johnson,AR,5064,2799,235
Lafayette,AR,1713,1173,43
Lawrence,AR,3536,1788,216
Lee,AR,1280,2107,37
Lincoln,AR,2199,1425,102
Little River,AR,3385,1552,114
Logan,AR,5079,2009,243
Lonoke,AR,17880,5625,609
Madison,AR,4263,2099,206
Marion,AR,4774,2037,240
Miller,AR,10622,4518,189
Mississippi,AR,6603,6467,305
Monroe,AR,1585,1583,62
Montgomery,AR,2369,920,115
Nevada,AR,1996,1314,74
Newton,AR,2508,993,160
Ouachita,AR,5521,4633,161
Perry,AR,2581,1187,170
Phillips,AR,2598,5202,130
Pike,AR,2847,851,90
Poinsett,AR,4974,2390,196
Polk,AR,5955,1556,215
Pope,AR,14763,5126,550
Prairie,AR,2153,880,108
Pulaski,AR,68984,87248,3149
Randolph,AR,3701,2046,209
Saline,AR,32963,12869,1230
Scott,AR,2631,897,112
Searcy,AR,2699,814,181
Sebastian,AR,29169,13092,1101
Sevier,AR,3136,1042,152
Sharp,AR,4921,2092,270
St. Francis,AR,3368,4910,84
Stone,AR,3776,1356,222
Union,AR,10699,6196,282
Van Buren,AR,4365,1832,233
Washington,AR,39688,28236,2536
White,AR,20011,5765,738
Woodruff,AR,1227,1340,118
Yell,AR,4042,1722,210
