Beaver,UT,1653,541,38
Box Elder,UT,12288,2555,326
Cache,UT,25920,5170,1511
Carbon,UT,3758,3298,213
Daggett,UT,317,104,9
Davis,UT,64375,18845,2891
Duchesne,UT,3622,779,76
Emery,UT,3243,958,81
Garfield,UT,1719,178,43
Grand,UT,1822,1158,540
Iron,UT,10106,1789,341
Juab,UT,2023,619,60
Kane,UT,2254,387,102
Millard,UT,3850,696,73
Morgan,UT,2464,553,80
Piute,UT,626,133,10
Rich,UT,736,152,10
Salt Lake,UT,171585,107576,21252
San Juan,UT,2721,1838,107
Sanpete,UT,5781,1211,153
Sevier,UT,5763,1046,125
Summit,UT,6168,4601,1156
Tooele,UT,7807,4001,387
Uintah,UT,6733,1387,132
Utah,UT,98255,16445,2732
Wasatch,UT,3819,1476,259
Washington,UT,25481,5465,714
Wayne,UT,953,202,58
Weber,UT,39254,19890,2371
