Adams,NE,8162,3686,472
Antelope,NE,2562,678,84
Arthur,NE,235,26,6
Banner,NE,390,65,2
Blaine,NE,299,43,5
Boone,NE,2196,575,65
Box Butte,NE,3208,1614,203
Boyd,NE,931,265,25
Brown,NE,1375,250,36
Buffalo,NE,11931,3927,483
Burt,NE,2056,1223,73
Butler,NE,2638,1028,108
Cass,NE,6144,3656,369
Cedar,NE,2989,1062,140
Chase,NE,1505,306,38
Cherry,NE,2322,446,50
Cheyenne,NE,3207,844,76
Clay,NE,2326,774,86
Colfax,NE,2338,863,72
Cuming,NE,3232,857,91
Custer,NE,4245,976,140
Dakota,NE,3119,2695,141
Dawes,NE,2549,823,212
Dawson,NE,5511,1740,143
Deuel,NE,783,213,27
Dixon,NE,1834,820,60
Dodge,NE,8871,5021,443
Douglas,NE,101025,73347,7109
Dundy,NE,801,179,19
Fillmore,NE,2024,848,103
Franklin,NE,1196,420,36
Frontier,NE,1102,244,27
Furnas,NE,1849,534,29
Gage,NE,5538,3516,355
Garden,NE,963,203,38
Garfield,NE,718,202,33
Gosper,NE,757,228,19
Grant,NE,324,49,10
Greeley,NE,839,416,37
Hall,NE,11803,5952,595
Hamilton,NE,3251,1066,141
Harlan,NE,1358,438,37
Hayes,NE,486,66,8
Hitchcock,NE,1126,312,21
Holt,NE,3954,846,93
Hooker,NE,317,74,13
Howard,NE,1760,955,71
Jefferson,NE,2351,1361,102
Johnson,NE,1210,794,74
Kearney,NE,2333,680,75
Keith,NE,2953,778,75
Keya Paha,NE,422,78,6
Kimball,NE,1379,379,41
Knox,NE,2784,1037,110
Lancaster,NE,55514,44650,6182
Lincoln,NE,9220,5205,502
Logan,NE,336,60,11
Loup,NE,284,84,7
Madison,NE,9636,2772,290
McPherson,NE,244,48,1
Merrick,NE,2380,848,84
Morrill,NE,1597,460,46
Nance,NE,1105,497,46
Nemaha,NE,2177,1063,94
Nuckolls,NE,1701,644,66
Otoe,NE,4178,2208,218
Pawnee,NE,937,522,38
Perkins,NE,1170,243,31
Phelps,NE,3575,934,86
Pierce,NE,2534,570,52
Platte,NE,9861,2612,266
Polk,NE,1925,610,52
Red Willow,NE,3680,1188,103
Richardson,NE,2623,1382,83
Rock,NE,725,141,17
Saline,NE,2581,2321,187
Sarpy,NE,28979,14637,1308
Saunders,NE,5688,2852,277
Scotts Bluff,NE,9397,3937,400
Seward,NE,4457,2250,245
Sheridan,NE,2105,392,54
Sherman,NE,1072,564,48
Sioux,NE,629,98,18
Stanton,NE,1895,500,53
Thayer,NE,2096,821,65
Thomas,NE,329,55,9
Thurston,NE,1040,924,56
Valley,NE,1610,583,45
Washington,NE,5758,2550,234
Wayne,NE,2774,1001,119
Webster,NE,1302,584,48
Wheeler,NE,351,85,11
York,NE,4816,1407,161
